Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
516,2,35,467,Aichi
16,0,0,16,Akita
27,0,1,26,Aomori
919,0,45,846,Chiba
82,0,4,72,Ehime
122,0,8,114,Fukui
651,0,28,742,Fukuoka
81,0,0,79,Fukushima
154,1,7,143,Gifu
151,0,19,128,Gunma
168,0,3,165,Hiroshima
914,0,91,956,Hokkaido
699,0,43,653,Hyogo
168,0,10,155,Ibaraki
299,0,27,241,Ishikawa
0,0,0,0,Iwate
28,0,0,28,Kagawa
11,0,0,10,Kagoshima
1132,0,43,1183,Kanagawa
74,0,3,71,Kochi
48,0,3,45,Kumamoto
360,0,18,338,Kyoto
45,0,1,44,Mie
88,0,1,87,Miyagi
17,0,0,17,Miyazaki
76,0,0,75,Nagano
17,0,1,16,Nagasaki
92,0,2,90,Nara
83,0,0,81,Niigata
60,0,1,59,Oita
25,0,0,25,Okayama
142,0,4,25,Okinawa
1704,-82,56,1668,Osaka
47,0,0,47,Saga
909,-112,52,947,Saitama
100,0,1,98,Shiga
24,0,0,23,Shimane
73,-4,1,73,Shizuoka
66,0,0,65,Tochigi
5,0,1,4,Tokushima
5592,48,314,4887,Tokyo
3,0,0,3,Tottori
227,0,22,202,Toyama
63,0,3,60,Wakayama
69,0,0,68,Yamagata
37,0,0,36,Yamaguchi
71,1,1,68,Yamanashi
