Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
150,6,2,42,Azua
6,0,1,2,Baoruco
79,3,1,16,Barahona
6,0,0,2,Dajabón
3338,98,64,1527,Distrito Nacional
764,1,84,484,Duarte
14,0,0,3,El Seibo
7,0,0,4,Elías Piña
479,10,8,87,Espaillat
13,0,2,5,Hato Mayor
3,0,1,1,Independencia
215,9,2,118,La Altagracia
337,21,7,164,La Romana
805,10,23,417,La Vega
118,1,4,74,María Trinidad Sánchez
302,4,4,130,Monseñor Nouel
31,0,0,16,Monte Cristi
30,0,6,2,Monte Plata
5,0,0,2,Pedernales
91,2,3,47,Peravia
322,4,18,189,Puerto Plata
234,0,15,108,Salcedo
29,0,1,17,Samaná
681,24,18,197,San Cristóbal
19,0,2,7,San José de Ocoa
102,2,5,42,San Juan
106,4,12,48,San Pedro de Macorís
236,2,6,114,Sánchez Ramírez
1274,15,67,719,Santiago
45,0,1,19,Santiago Rodríguez
3063,126,67,1223,Santo Domingo
69,0,4,21,Valverde
