Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
991,0,6,985,Anhui
593,0,9,563,Beijing
579,0,6,573,Chongqing
356,0,1,354,Fujian
139,0,2,137,Gansu
1589,0,8,1576,Guangdong
254,0,2,252,Guangxi Zhuang
147,0,2,145,Guizhou
168,0,6,162,Hainan
328,0,6,320,Hebei
944,0,13,835,Heilongjiang
1276,0,22,1254,Henan
68128,0,4512,63616,Hubei
1019,0,4,1015,Hunan
206,1,1,175,Inner Mongolia
653,0,0,652,Jiangsu
937,0,1,936,Jiangxi
118,5,1,105,Jilin
146,0,2,144,Liaoning
75,0,0,75,Ningxia
18,0,0,18,Qinghai
308,0,3,292,Shaanxi
788,0,7,776,Shandong
658,1,7,623,Shanghai
222,4,0,196,Shanxi
561,0,3,558,Sichuan
191,1,3,186,Tianjin
76,0,3,73,Xinjiang
1,0,0,1,Xizang
185,0,2,182,Yunnan
1268,0,1,1267,Zhejiang
